B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
FASLG-FAS	1.01424328507761	1.38122164682497	1.83370546075826	1.30228637645894	1.20422041298889	1.40142727636864	2.2208742950487	0	0.019926855433737	0.0161799079991847	0.0132265013436472	0.00875215486655053	0.00842330154377739	0.0202489399643921	5.38448359084125	7.33990864934018	8.54201568261096	6.8580282405182	6.23966844195338	6.79184063151629	10	0.816446536146028	1.04646068868175	1.47110896745596	1.04323436479246	0.903228358049459	1.08232863558462	1.84593165187189	0.111867630610975	0.160132480384598	0.189502702892693	0.160180707141645	0.130650863898577	0.152969848608058	0.212414706838885	1.56951598077627	2.09275649328097	2.65367444977034	2.06583231969464	1.79977011694513	2.0956133791275	3.10454529320951	3.16509924372212	4.36502390965619	5.1917625050111	4.15107032300352	3.72858824544601	4.17542807817462	5.99204525113512
PDGFB-PDGFRB	2.30682255594669	2.35436768030158	1.57439210965152	0	1.82775199098649	0	1.17653423554716	7.4092230942921	8.19075350835932	3.91104673974406	0	5.97984826688076	0	2.58838633237331	2.32900777356176	2.40044916513673	1.41661978606694	0	1.81080972701912	0	1.02665501405527	4.10888522470992	3.94615204583463	2.78306641838403	0	3.03838389154472	0	2.15085412656826	10	9.93216674115776	5.76808007300582	0	7.52924446366363	0	3.92492716539705	1.21660081139157	1.22087109130358	0.782311370518044	0	0.933817573679578	0	0.565672985781137	1.61672664327881	1.68313456540085	1.0144158607305	0	1.27663120691706	0	0.724514228771486
FLT3LG-TEK	0.993259290213537	0	0	0	3.68173796754476	0	0.226431518449974	0.105700819017057	0	0	0	0.399101177335299	0	0.0165051183174019	1.09010355813531	0	0	0	3.96512425877992	0	0.214785626520016	2.890641285798	0	0	0	10	0	0.676339903939979	0.153081452181804	0	0	0	0.539213970309914	0	0.0268557965836176	2.28457218420472	0	0	0	8.20362858429631	0	0.474794943793667	0.591266548217698	0	0	0	2.18423485842974	0	0.118434299513133
IL2-IL10RA	1.96167553359894	2.12205345068466	2.63902743596862	2.88848655318475	1.71737036711023	2.25737102107343	2.01574318359386	0.0236289696781221	0.0371087925584699	0.026263340276906	0.0631641370308781	0.0152893644301178	0.0237994957113899	0	2.78091719803931	3.03661099914625	3.32108304424608	4.08122863657904	2.39077289237143	2.9423915719762	2.46164272335887	6.88161416378841	6.99120390405153	9.14049386639905	10	5.63480957543651	7.56724181126792	7.25524378963752	0.163198265739993	0.174271072555716	0.191448062121019	0.273644830735364	0.127074676522598	0.176670972401183	0.117202898657842	5.91330170035105	6.27981044474343	7.45620871826909	8.89743225419339	5.02656289242532	6.58820330798574	5.53172370141876	0.0759552071356375	0.0893014906384735	0.106041873276682	0.141866020327399	0.059583025319132	0.0896260177568533	0.0630490053870568
CTF1-PDGFRA	1.26525780649231	0.787025183436152	0	0	0.794341401873073	0	0	7.31367443427646	4.92760984663011	0	0	4.67711677927429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6.05331825282026	0	0	5.96590722403316	0	0	0	0	0	0	0	0	0	2.63577710434958	1.6724010450513	0	0	1.64915941783858	0	0
FGF18-IGF1R	0.65596912774281	3.53896167971813	0	0.448699093306784	2.42225319357865	0.288550887538874	0.165036179638284	0	0	0	0	0	0	0	1.83546481307398	10	0	1.25465047730555	6.65090897725601	0.744274404714239	0.399121422900845	1.18364428632877	6.00901616327913	0	0.804175019503887	4.07918029656819	0.498994926213975	0.305642353029071	0.746600562412811	3.9198069285095	0	0.526262351576127	2.61982795140611	0.304044520003867	0.144552396545329	0.573712793011648	3.04332689679087	0	0.403343196931205	2.05230326232376	0.244996151650016	0.131588292962542	0.316336336628751	1.74085935629116	0	0.222327037113489	1.16415552137569	0.133937583687272	0.0699302025298486
CCL20-CXCR3	1.14385725213576	0.541504292165583	1.99651502379062	1.81996004608577	0.654937281292516	1.41392166744553	0.386161426655835	1.62323956159075	0.901935889684404	2.08548776428229	2.60265805645117	0.988679121980371	1.70471617680442	0.335794739226072	1.30020791341041	0.638910354273909	1.97688309023468	2.05064071296068	0.737598147027499	1.45599308861205	0.361590135679437	5.90225974420068	3.03613570524533	9.59277120039997	8.82641049217563	3.47674091523553	6.78925022310919	2.62999771567031	0.705404198485605	0.27812357014109	1.05139200592072	1.21190051614262	0.33958759755738	0.805890296372636	0.0859237510505543	6.46418253707059	3.497189321756	9.9479334945569	10	3.97158287111623	7.5317040643192	2.54184671870428	0.372454362743436	0.110770919991747	0.672086686091272	0.699478869357999	0.152942927652168	0.465149646084851	0
POMC-GIPR	5.60048322650657	3.0396915820536	2.00249271042626	1.40496195092738	2.19094602817644	1.38694693144984	0.77323020329227	3.78651211673071	2.18273353393081	0.774312823466539	0.830200144953561	1.39140295812427	0.587211355914217	0	8.00443588508621	4.52412649713592	2.63083746967747	2.21618307441879	3.22656573122957	1.96403521849971	1.06374736834912	5.89686746882741	2.98294995861915	2.10896367447846	1.49006555297831	2.12328536014859	1.39370081162516	0.885702834402811	5.92722244499294	3.12779018418104	1.69726235590173	1.58425357199049	2.18872757694358	1.33056909628257	0.484542471029674	10	5.55504196630767	3.6368133322137	2.9942707311942	4.06948408781949	2.75752319332326	1.59673085434782	9.87013150353093	5.71171977356877	3.47912733541295	2.94795278088333	4.14798381739171	2.68583063092177	1.48494250288194
EFNA1-FGFR3	1.25638317779289	6.76564807853598	0	0	4.65088770407318	0	0	0.287417256927713	1.67645236533265	0	0	1.08377966268469	0	0	0	0	0	0	0	0	0	0.427665772824668	2.16711267102909	0	0	1.47752144539104	0	0	1.90822158990597	10	0	0	6.71260153407045	0	0	0	0	0	0	0	0	0	0.67586222333625	3.71250980228523	0	0	2.4934329714751	0	0
POMC-NPR1	5.90358858857712	0	0	0	2.72727462163051	0	1.40522067970038	4.21459128804476	0	0	0	1.9832737689867	0	0.687147481778542	8.14192057141135	0	0	0	3.69095246582216	0	1.6750143179666	6.1795533944676	0	0	0	2.66431416760533	0	1.50967027512015	6.20781706003813	0	0	0	2.72521028054543	0	1.13712597488418	10	0	0	0	4.47531543450012	0	2.16997837213968	9.87907881289931	0	0	0	4.54836198811508	0	2.06616424448955
VEGFA-EPHA2	0.173321344344219	0.933379959784487	0	0	0.644376108182622	0	0.0395228290717489	1.7143618358496	10	0	0	6.49238531699769	0	0.2677715988221	0.0120443977303026	0.065501762893643	0	0	0.0439411352639438	0	0.0023738008345884	0.0938208070376428	0.475439536715618	0	0	0.325538309141845	0	0.0219579456969171	1.81868963238956	9.53122930477671	0	0	6.42531307383805	0	0.319150690543058	0.048925517011319	0.25906184686657	0	0	0.176211264955764	0	0.0101708759261691	0.250503492587213	1.37607578900213	0	0	0.92816876747489	0	0.0501914455969755
NGF-FGFR1	0.181319063993983	0.953014125467633	0.0695701226627253	0.13191612569929	0.650367970118433	0.128475187460623	0.0410350995872911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95506061521985	10	0.633974942404863	1.46573967642119	6.66383484287783	1.28246603469782	0.340497143090278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL2-IL23R	2.89435746093979	1.77264260286029	1.90867040091707	1.68572388143238	1.79689679564627	1.78750244239125	0.708932501592261	0.0953253708291671	0.0569314869814493	0.039171735292662	0.0493268607858243	0.0533412230567134	0.0426500747278296	0	4.07755076032324	2.52523646471208	2.39669840607028	2.37654754831963	2.48670810525273	2.32263629262561	0.865754401702001	10	5.77949023076622	6.56063375127602	5.80463765570465	5.80979215797221	5.93554091577569	2.55165349004388	0.296898927287477	0.169802995370579	0.157365573602949	0.171235064292918	0.167850405360968	0.162072334109989	0.041220005016328	8.60151055765552	5.19408108758284	5.35548521063583	5.16604201650144	5.18672434157371	5.1707220455993	1.94549521669331	0.170897764457331	0.0998811124856821	0.0962552895387136	0.0949101636362714	0.0987141865947755	0.0940733497570266	0.0221741983183885
FLT3LG-FLT1	0.664780144242406	3.64445693522291	0.236303091825142	0.454837315196608	2.59019303910112	0.289532393165121	0.14235569918405	0.0607432754311633	0.41018501777587	0.0091781617261428	0.0396609388742692	0.270798259912176	0.0167793154807527	0	0.730688487474067	4.04045020399622	0.230886011385488	0.499928498801775	2.79042374581375	0.293051839654024	0.134458364273986	1.95606259688654	10	0.703632708368847	1.33591681179406	7.05445299479645	0.827565814979996	0.447448449522977	0.0929886431763965	0.537095062737867	0.0210449120731314	0.0628218486998526	0.369796992117991	0.0317156033593793	0.00701902209862964	1.54359615744606	8.25619701819742	0.525150388260688	1.09051004511768	5.78520063782109	0.660294066848951	0.310776388741052	0.391199929484635	2.20857434999281	0.124254342710419	0.273847489531749	1.53211043201531	0.161115100798668	0.0691204148082976
FGF18-FGFR1	2.49768420257743	3.53896167971813	1.58386085203589	2.56307671624087	2.30028287794268	1.84245085806084	1.81257787165224	0	0	0	0	0	0	0	6.98876101650788	10	3.94969297350437	7.16686410418857	6.3160086169747	4.75232991759115	4.38351554694259	4.50687312923901	6.00901616327913	2.83632292863737	4.59364036838762	3.87377695160515	3.18617502033184	3.35684312951524	2.84277468482486	3.9198069285095	1.52354224986794	3.0061366293796	2.48790894186902	1.94138057085113	1.58760628031154	2.18448295707538	3.04332689679087	1.30515167124638	2.30399297018793	1.94896143276195	1.56434580284686	1.44522266884241	1.20449002442784	1.74085935629116	0.702204204134345	1.26998529909396	1.1055355485471	0.855216277780342	0.768037274878602
VEGFC-FLT3	0.871902185413518	5.23684722538473	0.311949318178783	0.582612578591015	10	0.375061641206866	0.194741379625966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679914142117307	3.97411212918568	0.205590439254902	0.468175154890194	7.41028020373194	0.270768919197378	0.116865352368743	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VEGFB-NTRK1	0.790937726002072	4.25760970576918	0.291247819549595	0.544733929584051	0	0.353240310272459	0.18027395404923	1.44008946185295	8.39661258170175	0.410139391902959	1.01700335648565	0	0.562150702830709	0.224825833553437	0.972704097585392	5.28768747741136	0.319216099808793	0.669464854849685	0	0.400457764585489	0.191617272258466	1.07445260748252	5.44252618226215	0.392652621655159	0.734999393533283	0	0.459887007667864	0.251347473890107	1.9089411499381	10	0.594080773041411	1.35480525807564	0	0.789278658463408	0.334830071494651	1.22211478962366	6.4684044405379	0.423999375608966	0.865092498670258	0	0.529865545964879	0.253939143750317	0.534788040646348	2.93648230620683	0.181043442313465	0.378438428516845	0	0.229892084434187	0.107100703600635
CSF1-ERBB3	2.30262941527586	0	0	1.57858056282481	0	1.03311561473619	0.525652000452775	0.577718558411349	0	0	0.406115719079206	0	0.226556493938472	0.0903351226314339	10	0	0	6.8508996170235	0	4.13592718347961	1.97304725953243	9.69240792410119	0	0	6.59981812148673	0	4.16766181541777	2.27092360362727	0.636753076841062	0	0	0.449837806292601	0	0.264487884489521	0.111863021966244	5.37723625659279	0	0	3.78887459768629	0	2.34212305920328	1.11907797674279	1.9708603889522	0	0	1.3882573181417	0	0.851128441105642	0.395321175383329
CXCL5-CXCR5	0	0	0	0	0	0	0	6.79871073362617	6.76907828585542	4.07184247181271	4.46382326801379	6.21310944205749	4.74971218603029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8.94531813065802	6.54448310341548	6.59829681590432	8.52543103942518	7.39971962726663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA3-NTRK1	1.36251068481965	7.3343811088955	0.501718723258511	0.93838715115243	0	0.608510229355242	0.310549339741722	0.496146602722483	2.8928416720916	0.141303211589015	0.350382926647124	0	0.193674885356527	0.0774580860957503	1.033232430113	5.61672372464147	0.339079918914066	0.711123558098167	0	0.42537699829517	0.203541015565486	1.97417995155317	10	0.721452885123201	1.35047470406065	0	0.844988140188817	0.461821340812798	0.431222595042387	2.25896222655355	0.134200602582228	0.306045390232901	0	0.17829506756937	0.0756368483820642	0.687615070783589	3.63940639210085	0.238560537149981	0.486738761987063	0	0.298125460871495	0.142877235254119	0.743253276554565	4.08114978224811	0.251615820607299	0.525957165439516	0	0.319506107135747	0.148849530696802
NTF3-KDR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90854033701194	10	0	0	6.71935448463918	0	0.335541472664929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA4-TEK	1.5048791564313	0	0	0	5.57817156244138	0	0.343064571186844	0.965043954352568	0	0	0	3.64377667026657	0	0.150691023931537	1.72947735940434	0	0	0	6.29077171761104	0	0.340762926072144	2.890641285798	0	0	0	10	0	0.676339903939979	1.6091956914727	0	0	0	5.66822946501773	0	0.282308741767748	1.46394710982195	0	0	0	5.25686097338788	0	0.304247198022669	1.56167004796956	0	0	0	5.76906332080339	0	0.312812045192548
FGF22-ERBB2	0.784142501228116	4.34411672544615	0.274364778846702	0.530960642675713	2.97680588998793	0.332076915846157	0.184757952341741	0.126241577541234	0.869646908853712	0.0166904414332238	0.0809573140527019	0.552298362030137	0.0320040562042766	0	1.81610199916334	10	0.583613453128801	1.24017303836129	6.66877619982648	0.725439828809853	0.389242675081311	1.10854224338473	5.73027194052798	0.391830671752208	0.748896240024721	3.8969872751231	0.454853953867746	0.277440991408044	0.631870398982014	3.42867680402035	0.179743349633693	0.440017557402965	2.29182466461935	0.242927811455745	0.105181296531448	0.636950754119637	3.49139945088251	0.205323327357226	0.442391372788939	2.35513456601318	0.258262337708772	0.130900842681767	0.653866884521035	3.71606290512791	0.205465594683692	0.454202658632546	2.48606554565358	0.263044288810268	0.12905467846817
CXCL16-CCR9	0.68767467391366	0	0.54036585837005	0.444716565653982	0.626677605753303	0.556914391752235	0.317068716270551	8.4085682257703	0	5.11032525808252	5.57587600352155	7.80544402868779	5.95199807643916	2.65557433541446	0.313024239299922	0	0.219213093108231	0.202294067685229	0.279922571009426	0.233685295965709	0.124741668159924	0.374281990375115	0	0.291880208065958	0.240412357958485	0.318328581560261	0.290496062946434	0.177119289555783	10	0	6.64106049930816	6.66411487441121	8.65983200787469	7.497479108673	3.54822855196759	0.495675920817482	0	0.366974188507341	0.329462894467297	0.437592461749426	0.389698691264947	0.208350786243292	1.61031385626818	0	1.16331176786821	1.06999614934309	1.46250533786457	1.2552502182127	0.652380299469542
IFNG-IL22RA2	2.00102724081115	1.24487526904011	1.34256646805353	0	1.26555611709826	0	0	0.234134391869272	0.157771711474206	0.12149813900603	0	0.150837051449105	0	0	10	6.28252630145179	5.97952168342155	0	6.20622063059331	0	0	2.24102343517743	1.31192480340631	1.49221031880434	0	1.32278835497893	0	0	0.242832237077564	0.147015485657734	0.137696119499153	0	0.145942932708038	0	0	3.47313854405863	2.12449912485394	2.19552167189219	0	2.12794980165669	0	0	6.59644130756142	4.18605264957359	4.06886441181602	0	4.15780286003099	0	0
ANGPT1-EPHA2	0.185803355429621	1.00059879569303	0	0	0.690781874050269	0	0.0423691281958791	0.458235936950648	2.67292427635941	0	0	1.73536543252826	0	0.0715733207011165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90813752794521	10	0	0	6.7413267149264	0	0.334847353198303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFB3-TGFBR1	1.31592735766354	5.60715359413396	1.5377106604652	1.20176830856326	5.41167616887493	0.989652509585921	1.79586868238291	0.652778373976873	3.01277973665197	0.589970215020887	0.611287292210403	2.73451342136027	0.429093456327095	0.610203178708396	0	0	0	0	0	0	0	2.142648139069	8.59114603483799	2.48481701903288	1.94355694658163	8.22368186909404	1.54432101777155	3.00116647381409	0.964261204602377	3.99842666146704	0.952291633428111	0.907456306315108	3.76827770525562	0.671359844978326	1.0126947938503	1.73198762502353	7.25632844339427	1.90686663363203	1.62570606719631	6.900102373556	1.26450722031196	2.15483689718186	2.30073880649159	10	2.47167148537254	2.15887529723643	9.42959385140175	1.66545344414418	2.75886165278177
PDGFB-IGF1R	1.39752222039325	2.37044719612423	0	1.53153550927575	1.48761368638972	0.753714832440132	0.643536632269551	4.48866510492164	8.24669351795895	0	5.04401455440487	4.86701924999377	2.11592789158736	1.41578661548544	1.4109624975838	2.41684340154052	0	1.54521430760056	1.47382431896976	0.701474385752221	0.561556213398681	2.48925015397254	3.97310289756034	0	2.70953317055253	2.47295119023695	1.28662738954535	1.17646676084278	6.05821291624975	10	0	6.84155903870143	6.12807818979575	3.02484221919281	2.14684310376079	0.737042674949234	1.22920921800923	0	0.830174508243587	0.760037362863008	0.385892811735623	0.309409855860385	0.979447423235679	1.69462979152991	0	1.10286126756688	1.03905456826067	0.508444826673097	0.396292290294586
TSLP-IL10RB	1.40288615632181	3.15868377305874	1.34944454678469	1.06024724020038	2.59845069761789	1.11347715533149	0.863418917843993	4.10039026333812	10	3.05055897682783	3.17761072510403	7.73627076094351	2.84458813481666	1.72858352841756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0305523577128	6.64032621299023	2.46369515783749	2.36019947992882	5.33411242431671	2.22684775695351	1.43536431225256	0	0	0	0	0	0	0	3.93439309065197	9.03615379103239	3.47929362972573	3.05515942493065	7.26265785098704	3.00573712225741	2.12763351508948
KITLG-NGFR	1.31621078474122	0	0.483811317349694	0.902967976324334	4.87247495050436	0.583959681677462	0.336115955582387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84267695006656	0	0.883101559312023	2.00963233140875	10	1.1676018639588	0.558640495610029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIF-IFNLR1	4.87442017515165	2.90015891829172	3.16750457427311	2.83147063146564	2.9322883874234	2.90425836336344	0.972408952111246	1.61575410308416	0.977105512913175	0.679201535018597	0.880725933106195	0.911159844581208	0.725035243491606	0	2.44576643250446	1.40885154567239	1.33110722192976	1.35400128903545	1.37633650466538	1.25879784766899	0.267947269552496	6.67982228752043	3.76436239435245	4.34571414524925	3.90013681824475	3.77113662090097	3.84535827356826	1.47206334299028	3.95934982972721	2.26025036319831	2.10505555013659	2.35481342882095	2.22437277356847	2.13701200241205	0.494214196595584	7.49916577254393	4.44875574931049	4.6277172529476	4.55938724700347	4.42502400011745	4.39414262181021	1.45756658323699	10	6.21216411301673	6.05334642416158	6.11980901420129	6.12522314643982	5.85076230434315	1.94432752457553
PDGFB-NGFR	0.655755130768329	0	0.241041752091571	0.449871624103577	2.42753705210035	0.290937106625459	0.167457800043467	2.1062027708045	0	0.598787019371306	1.48162351172991	7.94216245167719	0.816757097128551	0.36840872775813	0.662061671442987	0	0.216886576849488	0.453889619886826	2.40503510778292	0.270772073705785	0.146125276139828	1.16802333187519	0	0.426091569922175	0.795895413861743	4.03544327217433	0.496643603002368	0.306134143289106	2.84267695006656	0	0.883101559312023	2.00963233140875	10	1.1676018639588	0.558640495610029	0.345840308397509	0	0.119773023679956	0.243854583880685	1.24025402307789	0.14895625411862	0.0805130449084426	0.459583156340715	0	0.155308563172412	0.323953304769189	1.69556349654753	0.196261849155933	0.103121146146537
IL7-IL2RB	1.18083364934212	0.421219180621161	2.38372409557314	1.51731148947216	0.433649063623142	1.175700695618	2.59659789209284	0.241526509503827	0.00939725029976814	0.443076433334493	0.366570098132375	0	0.182152874883488	0.415350706834123	0.259902508007466	0.00247946720899478	0.574236102396887	0.374481802038132	0.000405781631048448	0.220911920517837	0.613173156843318	4.73009127619471	1.90991184487506	8.91506045709144	5.87876293712649	1.93350152325003	4.50672517902999	10	0.520458267687572	0.11034628141568	0.942821755293774	0.7260411893508	0.108856633940395	0.463131746145847	0.925473845163881	2.25641488025598	0.893843690777758	4.11799767113691	2.93692138559299	0.898747724165533	2.17532055530751	4.32075687668319	0.361635601450148	0.0521336044784666	0.773195050530089	0.520847593031502	0.0510561773430896	0.3378628696115	0.806834560367872
