B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
LAMA5-ITGA3	0.00145745391467792	0.00149896597164518	0.000732778246369972	0.00219688695117195	0.000741108176016568	0.000751515557320782	0.000821354954053871	0.00032149177597241	0.000358144179419268	0.000125017043444222	0.000496905179936935	0.000166521784925382	0.000144893309145062	0.000124100052163549	0.000217726744389633	0.000226136256599316	9.75603086887801e-05	0.000327966555257948	0.00010864190103778	0.000103491082555685	0.000106050090447605	0.00024455508207135	0.000236680970631764	0.000122026814714765	0.000366139978073033	0.000116059053420755	0.000120852529913054	0.000141452070654843	0.000513645798197404	0.000514096428134578	0.000218259945417095	0.000797845529124364	0.000248198318609051	0.000245197895066328	0.000222761950465429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTF3-FGFR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050517033373707	0.00258391136215622	0.000163813505700226	0.000378734140386788	0.00172187585660445	0.000331377855863513	8.79814436812701e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMP4-BMPR2	8.49184878135624e-05	0.000171693641792569	0.000158802751981332	6.30945490585725e-05	0.000127702806366053	4.90425955966728e-05	0.00038844206832164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000462020580938004	0.000909069707752534	0.000730213166826882	0.000353747279409863	0.000660249123277992	0.00024702583201402	0.00162639694585024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA4-IGF1R	0.000119051351883406	0.000642283538074069	0	8.1434066616585e-05	0.000439612940767084	5.23688871866061e-05	2.99522941928964e-05	7.63448592543689e-05	0.000446131969066417	0	5.35478907129697e-05	0.000287164236449784	2.93531106600248e-05	1.31565374571074e-05	0.000136819369720753	0.000745420826082806	0	9.35242595238287e-05	0.000495772606402772	5.54797641594377e-05	2.97513420766093e-05	0.000228679327116422	0.00116093812027973	0	0.000155366104891503	0.000788095052018586	9.64055039838419e-05	5.90499091967514e-05	0.000127303858051357	0.000668371509395929	0	8.97336957345844e-05	0.000446710359508643	5.1843036778298e-05	2.46478220044725e-05	0.000115813207834847	0.000614344763966706	0	8.1421348911801e-05	0.00041429061222766	4.94564363482913e-05	2.65632255496771e-05	0.000123544092967233	0.000679886770039065	0	8.68290770355397e-05	0.000454657025790706	5.23088731039029e-05	2.73110055412452e-05
IL3-GHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00903235138723772	0	0	0	0.00556382704356416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL4A2-ITGB1,ITGA6	0.000465753224766641	0.000471682576355193	0.000230807371986569	0.000698098843347258	0.000234353199008945	0.000238272061235473	0.000258695411870985	0.000166224214629494	0.000182338903929477	6.37103094190334e-05	0.000255473651606142	8.51968860369665e-05	7.43270437920817e-05	6.3240193750381e-05	0.000108920471972828	0.000111394809491518	4.81046401304702e-05	0.000163145636955081	5.37803141069765e-05	5.13658846980308e-05	5.22884279461893e-05	0.000349094088296494	0.000332679595159025	0.000171686894647491	0.000519710059332613	0.000163935522203901	0.000171157390011085	0.000199008633325841	0.00113638091025712	0.00111995815591372	0.000475937911420844	0.00175520228316126	0.000543359503082142	0.000538209097180379	0.000485733444731331	0.000240187944504065	0.000239170041813192	0.0001121444632306	0.00037001613631786	0.000117078482773093	0.000119287289702165	0.000121621685784502	0.000135856662834953	0.00014034503438674	6.18949858753486e-05	0.000209224914083616	6.81273886653265e-05	6.68979113191779e-05	6.6303085900626e-05
PDGFA-EGFR	0	0	0	0	0.000504963016130189	0	0.000214531681661531	0	0	0	0	0.000128871213991364	0	3.68162385846725e-05	0	0	0	0	0.00106487199894813	0	0.000398468214333316	0	0	0	0	0.00212188540577574	0	0.000991367780755236	0	0	0	0	0.000524467333448602	0	0.000180444317281779	0	0	0	0	0.00117577174084725	0	0.000470079136923047	0	0	0	0	8.49703706080251e-05	0	3.1826841221771e-05
CCL8-CXCR2	4.58696690361845e-05	4.28352916029237e-05	3.60434380275789e-05	2.96609505028899e-05	4.18043268773793e-05	0	2.51090311176042e-05	0.00129935619674415	0.00131430278997766	0.000789678736850724	0.000861545974444117	0.00120625261119831	0	0.000487190281815869	0.000200214818315821	0.000188813836008695	0.000140210478201562	0.000129378042609258	0.000179056730395202	0	9.47248181801848e-05	0.000497593257927505	0.000437260568372389	0.0003880394997925	0.000319588781256767	0.000423238994634765	0	0.000279560238793423	0.000443582887745139	0.000403120430203708	0.000294583184338738	0.000295580949003651	0.000384165830532479	0	0.000186861725295003	0.000452175464335655	0.000415187935036096	0.000334765289915353	0.000300521024914765	0.000399221099262211	0	0.000225651538600829	0.000119265953994165	0.000113609527317137	8.61584365924769e-05	7.92405263799522e-05	0.000108327295165967	0	5.73641784955972e-05
GHRL-HTR1F	0	0.000256559395816223	0	0	0.000198331997867685	0	0	0	0.000324313346553738	0	0	0.000235772426781264	0	0	0	0.000400090044748711	0	0	0.000300538375662268	0	0	0	0.000332026177602528	0	0	0.000254567548405963	0	0	0	0.000951923549997478	0	0	0.000718573756045886	0	0	0	0.000427201605976967	0	0	0.000325377106898437	0	0	0	0.000292347923618411	0	0	0.000220804802663454	0	0
IL23A-IL6R	0.00089419713057306	0.00101385729359392	0.00056631185258925	0.000568716473491882	0.000957517396521873	0.000571749248701847	0.000216837936772999	0.000100856209131956	0.00012386177088648	4.94022397287912e-05	6.57742575785614e-05	0.000110009567625363	5.63651010651547e-05	1.67521549395787e-05	0.000448947701645948	0.000514044583722746	0.000253397182608112	0.000285340350433247	0.000471745708449621	0.000264615993747269	9.40937899479026e-05	0.00197213315647461	0.00210411512933785	0.00123953689938896	0.00124582302106088	0.00197090274504956	0.00120849393467833	0.000490834178134748	8.54870056999289e-05	9.43251636302939e-05	4.57567373999203e-05	5.6027963835482e-05	8.69884973182559e-05	5.06037020178894e-05	1.59530351514125e-05	0.00169314832807907	0.0018875574312081	0.00101029966955692	0.00110679185115384	0.00175638318993103	0.00105097661113005	0.000374303560255881	0.000131305780961838	0.00015186215216014	7.64516647355981e-05	8.58060265196809e-05	0.000140127389978439	8.08110114473741e-05	2.79772990598737e-05
CCL24-CCR5	0	0	0	0	0	0	0	0.0012226168048912	0.00123972132464865	0.00120516745828791	0.00101329076007632	0.00113499791283813	0.00106414858931522	0.000379236955631138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000741449402759135	0.000675473083139158	0.000798637137560223	0.000617556448518178	0.000642125811265232	0.000683546347322929	0.000258390764079484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIF-PRLR	0.000712484140998558	0.000445596726334912	0	0.000433697564513725	0.000448007253205841	0	0.000179060512101897	0.000266847831195381	0.000180768000285687	0	0.000166558283632367	0.000170918052989078	0	4.5936123638629e-05	0.00038035551298719	0.000240224878348792	0	0.000231369654565805	0.000234692041614744	0	8.26185465247334e-05	0.000959380483634989	0.000564608452671979	0	0.000580043068811895	0.000563010223670394	0	0.000247464021843699	0.000587344417281319	0.000357473241589552	0	0.000368423076033244	0.000350954657536602	0	0.000113594861815409	0.00107142915602181	0.000658858055830773	0	0.000670322276340917	0.000652655749473588	0	0.000245479391537011	0.00141342876933166	0.00090170164465609	0	0.000884009874267702	0.000885746723984888	0	0.000312117766783154
IL22-LEPR	0.00213624421605494	0.00133148131675684	0.0014331141843816	0.00130265479084445	0.00134353894856205	0.001328838449042	0.000537637403569467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00256403521031054	0.0015038269663724	0.00170708334420639	0.0015529590596531	0.00150500833208586	0.00152855538790308	0.000662306667444954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000700982977370669	0.000445670403549629	0.00043233270137396	0.000439194932728952	0.000439372243154393	0.00041970401349316	0.000155012239504228
CSF2-OSMR	0.00110153337835076	0	0	0	0.000691631118136388	0.000684825989614606	0	0	0	0	0	0	0	0	0.000962683828893465	0	0	0	0.000593142911020895	0.000551714318904733	0	0.0010916924836711	0	0	0	0.000639724144296097	0.000650457314899703	0	0.000132681167423528	0	0	0	7.91652284593365e-05	7.63662930512065e-05	0	0.0014004794622567	0	0	0	0.000851852637436216	0.000845249710990951	0	0.00269864203065683	0	0	0	0.00168868220981017	0.0016148872923618	0
FGF2-NTRK1	0.00048865851990253	0.0026304438247751	0.000179939233832389	0.000336548462692162	0	0.000218239542144685	0.000111377167464184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206385305294463	0.00104542296223853	7.54223412281029e-05	0.000141181726554729	0	8.83370004572618e-05	4.82798634137484e-05	8.46828320547107e-05	0.000443611538561346	2.63541085758614e-05	6.01007244985937e-05	0	3.50133120034588e-05	1.48534483172348e-05	0.000461572250208921	0.00244300782400305	0.000160137449893126	0.000326730921383457	0	0.000200121326110864	9.59085537562754e-05	0	0	0	0	0	0	0
IL19-IL2RB	0	0	0	0	0	0	0	0.000414971859100437	0.000206711115344434	0.00060220269555915	0.00053795601092641	0.000197511411637463	0.000364778647749778	0.000576250514710552	0	0	0	0	0	0	0	0.000328305322088221	0.000142076328831422	0.000611337727500914	0.000412261561406104	0.000143170193458109	0.000316438470202703	0.000683126485411956	0.00158697407688491	0.000710244425183586	0.00251654573545342	0.00206751833878214	0.000704656211974721	0.00147759403658289	0.0024759261587933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL28-CCR9	0.000537024373886489	0	0.000421986802435662	0.000347291596283601	0.000489390058445872	0.000434910014697836	0.000247607822846133	0.000101215189067513	0	6.15137468478973e-05	6.71176505631241e-05	9.39552932089276e-05	7.16450880174755e-05	3.19655441003674e-05	0.00094601449434509	0	0.00066250065456403	0.000611368373830278	0.000845975410918683	0.000706238205684343	0.000376991335853087	0.00138280538740572	0	0.00107836747310817	0.000888216671741865	0.00117608244282762	0.0010732536728788	0.000654376951361577	0.000213312646405647	0	0.000141662219004743	0.000142153997981189	0.000184725168302808	0.000159930711004209	7.56882022472284e-05	0.00156439766863347	0	0.00115820345681254	0.00103981444802855	0.00138108106168114	0.00122992402592193	0.000657573770618919	0.000936974094777561	0	0.000676882327255382	0.00062258588258664	0.00085097051715662	0.000730377455519646	0.000379592734774549
IL23A-IL4R	0.000994935887222296	0.000724147198237925	0.000712549520858965	0.000733046450579866	0.000685614802966569	0.000681099603041077	0.000305612575900813	0.000112218501361408	8.84682241997636e-05	6.21592892452524e-05	8.47796543705683e-05	7.87705667864361e-05	6.71452530073487e-05	2.36105789381948e-05	0.0004995254005873	0.000367156154445245	0.000318831471085918	0.000367789119608283	0.000337785863864066	0.000315225334722862	0.00013261630298739	0.00219431038712918	0.00150286345554498	0.00155962023346035	0.00160580216365475	0.00141123294691237	0.00143962539707016	0.000691784379395541	9.51178291161905e-05	6.73717133543349e-05	5.75724155539273e-05	7.2217180154187e-05	6.22867027438405e-05	6.02819530328174e-05	2.24842951312682e-05	0.00188389559348811	0.00134818719947976	0.00127118749532671	0.00142659809559855	0.00125762969850214	0.00125198197334128	0.000527545488215922	0.000146098471144678	0.000108467486203431	9.61936375287773e-05	0.000110599580125424	0.000100335945037937	9.62665852961297e-05	3.94313585513699e-05
PDGFA-PDGFRA	0.000445614461497231	0.000454905377384051	0	0	0.000351138563646889	0	0	0.000111645496342905	0.000123450851434089	0	0	8.96137965175094e-05	0	0	0.000957631246915979	0.000987237354457632	0	0	0.000740485168684184	0	0	0.00200634711879877	0.00192733661996414	0	0	0.00147550567033071	0	0	0.000487045826993424	0.000483855324521496	0	0	0.000364701374683203	0	0	0.00107105521127197	0.0010750663368532	0	0	0.000817602056130113	0	0	7.52387260087063e-05	7.83475414146873e-05	0	0	5.90862556955129e-05	0	0
CCL26-CCR9	0	0	0	0	0	0	0	0.000535266463040877	0	0.000325309333579404	0.000354945021152643	0.000496873225681237	0.000378887923943774	0.00016904660147765	0.000829079982814302	0	0.000580610587452635	0.000535798641456667	0.000741406483027873	0.000618941848070658	0.000330392369375477	0	0	0	0	0	0	0	0.00106814645330589	0	0.000709362521852583	0.000711825066752534	0.000924996884543615	0.000800840571866404	0.000379002774330287	0	0	0	0	0	0	0	0.000993303305412626	0	0.000717575284936537	0.000660014634901255	0.000902129346170484	0.000774286444854977	0.000402413172641331
HGF-NTRK1	1.30696697051203e-05	7.03538986172622e-05	4.81265803704972e-06	9.00133133467093e-06	0	5.8370387832318e-06	2.97889575677327e-06	0.000311329321771862	0.00181524257310982	8.86670044434439e-05	0.000219863399880025	0	0.000121529947744129	4.86045319621487e-05	9.39938644967508e-06	5.10957218630754e-05	3.08463333351744e-06	6.46913989652996e-06	0	3.86968379742184e-06	1.85162661169094e-06	0	0	0	0	0	0	0	0.000216424387627119	0.00113374049081679	6.73533427212788e-05	0.000153599757825185	0	8.94837173637523e-05	3.79610409596567e-05	8.87657905127408e-06	4.69819233344914e-05	3.07963213213615e-06	6.28342117803472e-06	0	3.84856925489962e-06	1.84443466591765e-06	5.2930826161601e-05	0.000290639323737676	1.79188355843e-05	3.74560707238047e-05	0	2.27536463650296e-05	1.06003281547187e-05
INHBB-ACVR1B	0.000150733886860711	0.000874021411952339	0.000163675836783656	0.000343790140811483	0.000482406028560929	9.56588633801453e-05	4.4357239167293e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262513038931471	0.00148131000936895	0.000240911269793275	0.00061698640832983	0.000798364155089203	0.000154232199156336	5.94491584263804e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT10B-FZD5	0.000405001133146758	0.000230895996698652	0.000194358071840687	0	0.000100847707420649	0.000145812555481605	0.000144517052453198	0	0	0	0	0	0	0	0.00282085277159425	0.00162405996858413	0.00120645301541508	0	0.000689269426796045	0.00093619670758287	0.000869974436005053	0.00140564409600149	0.000754093581221136	0.000669456807319432	0	0.000326663584071548	0.000485009187527287	0.000514795565027542	0	0	0	0	0	0	0	0.0018519106506694	0.00103810624741547	0.000837334910753749	0	0.000446725440196402	0.00064726843248973	0.000602434512298097	0.00102420118222641	0.000595617683223171	0.000451868780009938	0	0.000254167986728021	0.000354926413523651	0.000321120531101658
CCL3L3-CCR9	0.000304517439243615	0	0.00023928586246901	0.000196930256267033	0.000277506598649691	0.00024661391627111	0.000140404986842792	0.000654912620906081	0	0.000398024540990957	0.000434284585587589	0.000607937483399006	0.00046357935800796	0.000206832971002966	0.00119871557125028	0	0.000839469009551683	0.00077467818290423	0.00107195386965515	0.000894889813238808	0.000477693933036816	0.000137939988277359	0	0.000107571172309573	8.86029215706836e-05	0.000117318604522656	0.000107061051688033	6.5276538421025e-05	0.0005374157423465	0	0.000356901045820371	0.000358140024231405	0.000465393004710795	0.000402926330091487	0.000190687388127071	0.000591528743267934	0	0.000437938926267611	0.000393173772888228	0.000522213220556002	0.000465057848113616	0.000248641246365409	0.000623549799198414	0	0.000450460521367187	0.000414326611839603	0.000566315011326702	0.000486061160353043	0.000252616347522434
FGF23-NTRK1	0.000351127713030496	0.00189011689519442	0.000129296122111262	0.00024182836728724	0	0.000156816975873808	8.00305499703841e-05	6.15782135388974e-05	0.000359039084901115	1.75375570228934e-05	4.34870551548023e-05	0	2.40375594273222e-05	9.61355079274085e-06	0	0	0	0	0	0	0	0.000444746831315948	0.00225281809272781	0.000162530211265622	0.000304237384707907	0	0.000190360457035779	0.000104039947219089	0	0	0	0	0	0	0	0.000301909905108374	0.00159794758023242	0.000104744343447093	0.000213711507626818	0	0.000130897406741731	6.27328491921522e-05	0.000160715766195216	0.00088247860440248	5.44076032643918e-05	0.000113729211153057	0	6.90877126709882e-05	3.21861566283705e-05
CXCL12-CXCR1	3.92474029419772e-05	3.66346646778525e-05	3.08392256577986e-05	2.53780978878164e-05	3.57555204316057e-05	0	2.01305322003243e-05	0.00129658943364122	0.00131091599162828	0.000787982618498692	0.000859689060015246	0.00120323116974265	0	0.000455525671491275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738352782117233	0.000670701250472342	0.00049033062783451	0.000491987713788948	0.000639211260628735	0	0.000291440209462084	9.11207631911477e-05	8.36296454583911e-05	6.74594373706699e-05	6.05583317999119e-05	8.04193192912694e-05	0	4.26077537043068e-05	0.000312787703426807	0.000297819488468752	0.000225955507940128	0.000207811330682264	0.00028399300004191	0	0.000140965860802969
IL7-IL6R	0.000610356594935837	0.00069203362917556	0.000386550305520063	0.000388191639601846	0.000653577424653979	0.000390261736101903	0.000148008151912613	0.000200555648677599	0.000246302910056762	9.82378608140117e-05	0.000130794117769157	0.000218757381283094	0.000112083722997266	3.3312171155066e-05	0.000208572729838642	0.000238815527271314	0.000117723605480611	0.000132563805549697	0.000219164258643643	0.000122935655918244	4.37142200713947e-05	0.00215882681549527	0.00230330297383362	0.00135687871197312	0.00136375991468819	0.00215747992612841	0.00132289703866178	0.000537299412182221	0.000322248004241776	0.000355563930222748	0.000172482556699861	0.000211200513807791	0.000327907960084539	0.000190753458364772	6.01358498528609e-05	0.00107961120560768	0.0012035733196939	0.000644202770771332	0.000705729595549731	0.00111993198808625	0.000670139826139669	0.000238669176970197	0.000252956846801456	0.000292558110370453	0.000147281954401227	0.000165302865920952	0.000269951425289993	0.000155680111666258	5.38974697105213e-05
EREG-FGFR1	6.14717563771608e-06	3.23095932960934e-05	2.35860341281828e-06	4.47229086814324e-06	2.20491218816107e-05	4.35563434430236e-06	1.39119383763541e-06	0.000254096731886116	0.00144659192102693	7.54049747774892e-05	0.000189558942279441	0.000928387258937421	0.000157365740564871	3.93891989698031e-05	1.37466291073348e-06	7.29648277657068e-06	4.70066353039799e-07	9.99437259304665e-07	4.83849944572828e-06	8.97883547119513e-07	2.68888020017551e-07	1.40855216487684e-06	6.96656207531932e-06	5.36355923913252e-07	1.01785270589547e-06	4.71524398800487e-06	9.56499256248099e-07	3.27176065804482e-07	0.000208496528295492	0.0010664453402231	6.76099623145877e-05	0.000156313124789949	0.000710661561620342	0.000136767992669789	3.63121591607906e-05	3.23731330001066e-06	1.67302415465657e-05	1.17029906376253e-06	2.42073673871763e-06	1.12489315006906e-05	2.22682576431509e-06	6.67918868447141e-07	4.06028334889878e-05	0.000217687933546205	1.43224186078067e-05	3.03516404815038e-05	0.000145143570630117	2.76915010881644e-05	8.07399189511252e-06
TGFA-FGFR3	8.93839415863745e-05	0.000481334280285561	0	0	0.000330882076593828	0	0	0.000162222788057246	0.000946215894120188	0	0	0.000611702165693797	0	0	2.17400329412186e-05	0.000118224902868294	0	0	7.89719283419989e-05	0	0	6.04615315939039e-05	0.000306376987715341	0	0	0.000208885571929566	0	0	0.000132364855539819	0.000693655580882204	0	0	0.000465623351634641	0	0	0.000124123427784783	0.000657207728573988	0	0	0.000445121288878957	0	0	0.00021098928991559	0.00115896373542264	0	0	0.00077839481766969	0	0
CCL4-CCR1	0.000397363120096263	0.000576311096047924	0.000314951455139025	0.000257654102251015	0.000449263628464895	0.000323288753194915	0.000192886600738704	0.000181359022296548	0.000284904741404507	0.000111177485419956	0.000120581157440912	0.000208865776687015	0.000128966681240683	6.03003335833838e-05	0.00121347337375069	0.00177730168567577	0.0008571759225109	0.000786293448686779	0.00134630283059911	0.000910083618996593	0.000509105710577872	0.000347998125197343	0.000474937033245278	0.000273737194535976	0.000224121741977152	0.000367202953723586	0.000271341269847801	0.000173375598710998	0.000178382040603491	0.000251770275912112	0.000119492254518245	0.000119190826109247	0.000191651910488891	0.000134358151567134	6.66356828258586e-05	0.000902284961156713	0.00128669245281926	0.000673802482071343	0.000601314440832556	0.000988253330574881	0.000712643736504825	0.000399287007498069	0.00117921101799987	0.00174454870218019	0.000859267351393832	0.000785619836510363	0.0013287124863971	0.000923440530992717	0.000502951345827998
